Ticker,Ad,Kategori,TEFAS_Kind,Tur,Risk_Deger,Son_Fiyat,RSI,Ret1M,Ret3M,Ret6M,Ret1Y,Ret3Y,Ret5Y,Vol,YF_Symbol,_tcmb_guncellendi
HDFGS,HEDEF GİRİŞİM SERMAYESİ YATIRIM ORTAKLIĞI A.Ş.,BIST,,,,2.56,32.4,-17.68,0.0,,0.0,,,63.6,HDFGS.IS,
HEDEF,HEDEF HOLDİNG A.Ş.,BIST,,,,115.0,87.0,22.05,0.0,,0.0,,,52.0,HEDEF.IS,
HDFVK,HDFVK (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,HDFVK.IS,
HDFYB,HDFYB (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,HDFYB.IS,
HYB,HYB (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,HYB.IS,
HEKTS,HEKTAŞ TİCARET T.A.Ş.,BIST,,,,3.89,41.5,-15.07,0.0,,0.0,,,73.0,HEKTS.IS,
HKTM,HİDROPAR HAREKET KONTROL TEKNOLOJİLERİ MERKEZİ SANAYİ VE TİCARET A.Ş.,BIST,,,,13.76,42.5,1.18,0.0,,0.0,,,60.8,HKTM.IS,
HTTBT,HİTİT BİLGİSAYAR HİZMETLERİ A.Ş.,BIST,,,,40.3,49.0,-2.28,0.0,,0.0,,,37.4,HTTBT.IS,
HOROZ,HOROZ LOJİSTİK KARGO HİZMETLERİ VE TİCARET A.Ş.,BIST,,,,62.65,21.5,-23.78,0.0,,0.0,,,66.4,HOROZ.IS,
HUBVC,HUB GİRİŞİM SERMAYESİ YATIRIM ORTAKLIĞI A.Ş.,BIST,,,,3.05,33.6,-20.16,0.0,,0.0,,,69.3,HUBVC.IS,
HUNER,HUN YENİLENEBİLİR ENERJİ ÜRETİM A.Ş.,BIST,,,,3.77,39.6,0.27,0.0,,0.0,,,42.8,HUNER.IS,
HUZFA,HUZFA (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,HUZFA.IS,
HURGZ,HÜRRİYET GAZETECİLİK VE MATBAACILIK A.Ş.,BIST,,,,7.0,31.5,-26.78,0.0,,0.0,,,79.3,HURGZ.IS,
ENTRA,IC ENTERRA YENİLENEBİLİR ENERJİ A.Ş.,BIST,,,,4.83,60.2,1.22,0.0,,0.0,,,53.7,ENTRA.IS,
ICB,ICB (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,ICB.IS,
ICBCT,ICBC TURKEY BANK A.Ş.,BIST,,,,20.64,29.2,23.67,0.0,,0.0,,,65.5,ICBCT.IS,
ICUGS,ICU GİRİŞİM SERMAYESİ YATIRIM ORTAKLIĞI A.Ş.,BIST,,,,5.13,26.3,-15.62,0.0,,0.0,,,84.1,ICUGS.IS,
INGRM,INGRAM MİCRO BİLİŞİM SİSTEMLERİ A.Ş.,BIST,,,,413.75,47.2,-17.21,0.0,,0.0,,,53.5,INGRM.IS,
INVEO,INVEO YATIRIM HOLDİNG A.Ş.,BIST,,,,7.99,51.0,0.38,0.0,,0.0,,,48.9,INVEO.IS,
IAZ,IAZ (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,IAZ.IS,
INVAZ,INVAZ (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,INVAZ.IS,
INVES,INVESTCO HOLDİNG A.Ş.,BIST,,,,655.5,80.8,10.63,0.0,,0.0,,,37.1,INVES.IS,
ISKPL,IŞIK PLASTİK SANAYİ VE DIŞ TİCARET PAZARLAMA A.Ş.,BIST,,,,9.0,30.8,-58.94,0.0,,0.0,,,94.0,ISKPL.IS,
IEYHO,IŞIKLAR ENERJİ VE YAPI HOLDİNG A.Ş.,BIST,,,,125.5,77.4,23.28,0.0,,0.0,,,18.3,IEYHO.IS,
IDGYO,İDEALİST GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST,,,,4.99,73.9,28.94,0.0,,0.0,,,61.4,IDGYO.IS,
IHEVA,İHLAS EV ALETLERİ İMALAT SANAYİ VE TİCARET A.Ş.,BIST,,,,2.07,27.8,-7.17,0.0,,0.0,,,19.3,IHEVA.IS,
IHLGM,İHLAS GAYRİMENKUL PROJE GELİŞTİRME VE TİCARET A.Ş.,BIST,,,,1.82,18.8,-16.51,0.0,,0.0,,,39.5,IHLGM.IS,
IHGZT,İHLAS GAZETECİLİK A.Ş.,BIST,,,,1.34,25.0,-11.84,0.0,,0.0,,,37.1,IHGZT.IS,
IHAAS,İHLAS HABER AJANSI A.Ş.,BIST,,,,94.95,65.0,14.6,0.0,,0.0,,,69.3,IHAAS.IS,
IHLAS,İHLAS HOLDİNG A.Ş.,BIST,,,,1.21,0.0,-42.65,0.0,,0.0,,,59.5,IHLAS.IS,
IHYAY,İHLAS YAYIN HOLDİNG A.Ş.,BIST,,,,1.62,30.8,-9.5,0.0,,0.0,,,30.8,IHYAY.IS,
IMASM,İMAŞ MAKİNA SANAYİ A.Ş.,BIST,,,,3.06,30.6,-12.82,0.0,,0.0,,,38.2,IMASM.IS,
INDES,İNDEKS BİLGİSAYAR SİSTEMLERİ MÜHENDİSLİK SANAYİ VE TİCARET A.Ş.,BIST,,,,11.25,47.7,0.18,0.0,,0.0,,,47.4,INDES.IS,
INFO,İNFO YATIRIM MENKUL DEĞERLER A.Ş.,BIST,,,,4.01,67.6,4.97,0.0,,0.0,,,52.9,INFO.IS,
IYF,IYF (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,IYF.IS,
INTEK,İNNOSA TEKNOLOJİ A.Ş.,BIST,,,,227.0,31.8,-5.42,0.0,,0.0,,,34.0,INTEK.IS,
INTEM,İNTEMA İNŞAAT VE TESİSAT MALZEMELERİ YATIRIM VE PAZARLAMA A.Ş.,BIST,,,,261.5,20.8,-13.27,0.0,,0.0,,,43.7,INTEM.IS,
ISDMR,İSKENDERUN DEMİR VE ÇELİK A.Ş.,BIST,,,,59.15,66.1,9.89,0.0,,0.0,,,48.2,ISDMR.IS,
ISTFK,ISTFK (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,ISTFK.IS,
ISTVY,ISTVY (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,ISTVY.IS,
ISFAK,ISFAK (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,ISFAK.IS,
ISFIN,İŞ FİNANSAL KİRALAMA A.Ş.,BIST,,,,19.7,45.3,-3.71,0.0,,0.0,,,26.7,ISFIN.IS,
ISGYO,İŞ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST,,,,20.26,39.2,1.86,0.0,,0.0,,,24.6,ISGYO.IS,
ISGSY,İŞ GİRİŞİM SERMAYESİ YATIRIM ORTAKLIĞI A.Ş.,BIST,,,,103.7,42.1,-14.16,0.0,,0.0,,,53.6,ISGSY.IS,
ISMEN,İŞ YATIRIM MENKUL DEĞERLER A.Ş.,BIST,,,,36.18,28.1,-10.84,0.0,,0.0,,,33.3,ISMEN.IS,
IYM,IYM (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,IYM.IS,
ISYAT,İŞ YATIRIM ORTAKLIĞI A.Ş.,BIST,,,,7.94,25.0,-5.25,0.0,,0.0,,,21.4,ISYAT.IS,
ISBIR,İŞBİR HOLDİNG A.Ş.,BIST,,,,74.0,12.8,-4.82,0.0,,0.0,,,40.4,ISBIR.IS,
ISSEN,İŞBİR SENTETİK DOKUMA SANAYİ A.Ş.,BIST,,,,7.63,28.8,-7.52,0.0,,0.0,,,54.8,ISSEN.IS,
IZINV,İZ YATIRIM HOLDİNG A.Ş.,BIST,,,,61.6,2.1,-17.98,0.0,,0.0,,,61.0,IZINV.IS,
IZENR,İZDEMİR ENERJİ ELEKTRİK ÜRETİM A.Ş.,BIST,,,,9.63,16.9,-14.17,0.0,,0.0,,,52.6,IZENR.IS,
IZMDC,İZMİR DEMİR ÇELİK SANAYİ A.Ş.,BIST,,,,7.92,59.1,-0.63,0.0,,0.0,,,52.5,IZMDC.IS,
IZFAS,İZMİR FIRÇA SANAYİ VE TİCARET A.Ş.,BIST,,,,61.65,38.4,-0.8,0.0,,0.0,,,57.5,IZFAS.IS,
JANTS,JANTSA JANT SANAYİ VE TİCARET A.Ş.,BIST,,,,16.52,23.3,-7.19,0.0,,0.0,,,29.9,JANTS.IS,
KFEIN,KAFEİN YAZILIM HİZMETLERİ TİCARET A.Ş.,BIST,,,,10.98,63.1,19.61,0.0,,0.0,,,58.5,KFEIN.IS,
KLKIM,KALEKİM KİMYEVİ MADDELER SANAYİ VE TİCARET A.Ş.,BIST,,,,30.38,36.5,-5.94,0.0,,0.0,,,36.7,KLKIM.IS,
KLSER,KALESERAMİK ÇANAKKALE KALEBODUR SERAMİK SANAYİ A.Ş.,BIST,,,,28.2,50.0,-1.47,0.0,,0.0,,,42.4,KLSER.IS,
KLVKS,KLVKS (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,KLVKS.IS,
KLYPV,KALYON GÜNEŞ TEKNOLOJİLERİ ÜRETİM A.Ş.,BIST,,,,58.6,33.3,-4.09,0.0,,0.0,,,47.1,KLYPV.IS,
KPTGY,KPTGY (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,KPTGY.IS,
KAPLM,KAPLAMİN AMBALAJ SANAYİ VE TİCARET A.Ş.,BIST,,,,663.0,63.5,9.95,0.0,,0.0,,,75.8,KAPLM.IS,
KRDMA,KARDEMİR KARABÜK DEMİR ÇELİK SANAYİ VE TİCARET A.Ş.,BIST,,,,41.22,74.5,4.35,0.0,,0.0,,,57.5,KRDMA.IS,
KRDMB,KARDEMİR KARABÜK DEMİR ÇELİK SANAYİ VE TİCARET A.Ş.,BIST,,,,111.8,64.8,18.94,0.0,,0.0,,,63.4,KRDMB.IS,
KRDMD,KARDEMİR KARABÜK DEMİR ÇELİK SANAYİ VE TİCARET A.Ş.,BIST,,,,39.34,44.3,-8.0,0.0,,0.0,,,49.9,KRDMD.IS,
KAREL,KAREL ELEKTRONİK SANAYİ VE TİCARET A.Ş.,BIST,,,,11.41,31.3,-10.16,0.0,,0.0,,,62.4,KAREL.IS,
KARSN,KARSAN OTOMOTİV SANAYİİ VE TİCARET A.Ş.,BIST,,,,12.06,39.2,-17.68,0.0,,0.0,,,53.8,KARSN.IS,
KRTEK,KARSU TEKSTİL SANAYİİ VE TİCARET A.Ş.,BIST,,,,23.3,35.0,-7.54,0.0,,0.0,,,31.2,KRTEK.IS,
KARTN,KARTONSAN KARTON SANAYİ VE TİCARET A.Ş.,BIST,,,,122.5,66.5,4.88,0.0,,0.0,,,83.7,KARTN.IS,
KATVK,KATVK (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,KATVK.IS,
KTLEV,KATILIMEVİM TASARRUF FİNANSMAN A.Ş.,BIST,,,,172.4,100.0,37.92,0.0,,0.0,,,54.3,KTLEV.IS,
KATMR,KATMERCİLER ARAÇ ÜSTÜ EKİPMAN SANAYİ VE TİCARET A.Ş.,BIST,,,,2.73,50.0,-7.46,0.0,,0.0,,,44.0,KATMR.IS,
KFILO,KFILO (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,KFILO.IS,
KAYSE,KAYSERİ ŞEKER FABRİKASI A.Ş.,BIST,,,,4.49,28.3,-5.67,0.0,,0.0,,,39.2,KAYSE.IS,
KNTFA,KNTFA (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,KNTFA.IS,
KENT,KENT GIDA MADDELERİ SANAYİİ VE TİCARET A.Ş.,BIST,,,,374.25,21.6,-8.5,0.0,,0.0,,,32.2,KENT.IS,
KRVGD,KERVAN GIDA SANAYİ VE TİCARET A.Ş.,BIST,,,,2.97,31.1,-10.0,0.0,,0.0,,,42.7,KRVGD.IS,
KERVN,KERVANSARAY YATIRIM HOLDİNG A.Ş.,BIST,,,,6.2,78.3,31.91,0.0,,0.0,,,86.8,KERVN.IS,
TCKRC,KIRAÇ GALVANİZ TELEKOMİNİKASYON METAL MAKİNE İNŞAAT ELEKTRİK SANAYİ VE TİCARET A.Ş.,BIST,,,,145.5,38.2,12.79,0.0,,0.0,,,52.5,TCKRC.IS,
KZBGY,KIZILBÜK GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST,,,,3.24,52.6,-1.82,0.0,,0.0,,,56.6,KZBGY.IS,
KLGYO,KİLER GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST,,,,4.95,56.8,-2.75,0.0,,0.0,,,38.7,KLGYO.IS,
KLRHO,KİLER HOLDİNG A.Ş.,BIST,,,,93.5,44.8,-12.04,0.0,,0.0,,,94.3,KLRHO.IS,
KMPUR,KİMTEKS POLİÜRETAN SANAYİ VE TİCARET A.Ş.,BIST,,,,21.1,42.1,-1.12,0.0,,0.0,,,65.3,KMPUR.IS,
KLMSN,KLİMASAN KLİMA SANAYİ VE TİCARET A.Ş.,BIST,,,,31.88,43.9,-8.39,0.0,,0.0,,,42.3,KLMSN.IS,
KCAER,KOCAER ÇELİK SANAYİ VE TİCARET A.Ş.,BIST,,,,15.3,77.9,16.79,0.0,,0.0,,,52.0,KCAER.IS,
KOCFN,KOCFN (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,KOCFN.IS,
KCHOL,KOÇ HOLDİNG A.Ş.,BIST,,,,187.5,44.9,-8.27,0.0,,0.0,,,33.0,KCHOL.IS,
KOCMT,KOÇ METALURJİ A.Ş.,BIST,,,,2.52,40.0,-4.18,0.0,,0.0,,,32.5,KOCMT.IS,
KSFIN,KSFIN (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,KSFIN.IS,
KLSYN,KOLEKSİYON MOBİLYA SANAYİ A.Ş.,BIST,,,,14.4,79.1,27.1,0.0,,0.0,,,77.7,KLSYN.IS,
KNFRT,KONFRUT TARIM A.Ş.,BIST,,,,13.9,55.0,11.02,0.0,,0.0,,,58.4,KNFRT.IS,
KONTR,KONTROLMATİK TEKNOLOJİ ENERJİ VE MÜHENDİSLİK A.Ş.,BIST,,,,6.07,11.0,-34.87,0.0,,0.0,,,81.7,KONTR.IS,
KONYA,KONYA ÇİMENTO SANAYİİ A.Ş.,BIST,,,,3675.0,29.9,-9.54,0.0,,0.0,,,36.1,KONYA.IS,
KONKA,KONYA KAĞIT SANAYİ VE TİCARET A.Ş.,BIST,,,,13.99,36.9,-6.55,0.0,,0.0,,,44.4,KONKA.IS,
KGYO,KORAY GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST,,,,12.23,46.1,-1.61,0.0,,0.0,,,65.3,KGYO.IS,
KORDS,KORDSA TEKNİK TEKSTİL A.Ş.,BIST,,,,83.15,47.0,-4.32,0.0,,0.0,,,60.7,KORDS.IS,
KRPLS,KOROPLAST TEMİZLİK AMBALAJ ÜRÜNLERİ SANAYİ VE DIŞ TİCARET A.Ş.,BIST,,,,9.11,47.8,3.17,0.0,,0.0,,,39.3,KRPLS.IS,
KORTS,KORTS (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,KORTS.IS,
KOTON,KOTON MAĞAZACILIK TEKSTİL SANAYİ VE TİCARET A.Ş.,BIST,,,,14.62,44.2,-5.25,0.0,,0.0,,,24.0,KOTON.IS,
KOPOL,KOZA POLYESTER SANAYİ VE TİCARET A.Ş.,BIST,,,,6.15,61.4,-2.38,0.0,,0.0,,,48.1,KOPOL.IS,
KRGYO,KÖRFEZ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST,,,,2.88,60.2,3.9,0.0,,0.0,,,33.9,KRGYO.IS,
KRSTL,KRİSTAL KOLA VE MEŞRUBAT SANAYİ TİCARET A.Ş.,BIST,,,,11.06,43.4,0.36,0.0,,0.0,,,52.0,KRSTL.IS,
KRONT,KRON TEKNOLOJİ A.Ş.,BIST,,,,20.42,67.2,12.51,0.0,,0.0,,,69.2,KRONT.IS,
KTKVK,KTKVK (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,KTKVK.IS,
KTSVK,KTSVK (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,KTSVK.IS,
KSTUR,KUŞTUR KUŞADASI TURİZM ENDÜSTRİSİ A.Ş.,BIST,,,,2800.0,28.7,-6.43,0.0,,0.0,,,48.5,KSTUR.IS,
KUVVA,KUVVA GIDA TİCARET VE SANAYİ YATIRIMLARI A.Ş.,BIST,,,,147.8,36.8,-6.28,0.0,,0.0,,,50.7,KUVVA.IS,
KUYAS,KUYAŞ YATIRIM A.Ş.,BIST,,,,70.1,24.7,-23.09,0.0,,0.0,,,45.1,KUYAS.IS,
KBORU,KUZEY BORU A.Ş.,BIST,,,,23.38,30.1,-9.17,0.0,,0.0,,,50.9,KBORU.IS,
KZGYO,KUZUGRUP GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST,,,,23.46,47.6,-15.12,0.0,,0.0,,,43.6,KZGYO.IS,
KUTPO,KÜTAHYA PORSELEN SANAYİ A.Ş.,BIST,,,,89.9,37.7,-4.16,0.0,,0.0,,,34.8,KUTPO.IS,
KTSKR,KÜTAHYA ŞEKER FABRİKASI A.Ş.,BIST,,,,89.1,9.3,-29.0,0.0,,0.0,,,76.6,KTSKR.IS,
LIDER,LDR TURİZM A.Ş.,BIST,,,,108.9,48.4,-11.03,0.0,,0.0,,,62.1,LIDER.IS,
LIDFA,LİDER FAKTORİNG A.Ş.,BIST,,,,2.83,11.5,-13.21,0.0,,0.0,,,46.0,LIDFA.IS,
LILAK,LİLA KAĞIT SANAYİ VE TİCARET A.Ş.,BIST,,,,36.5,63.5,6.1,0.0,,0.0,,,51.4,LILAK.IS,
LMKDC,LİMAK DOĞU ANADOLU ÇİMENTO SANAYİ VE TİCARET A.Ş.,BIST,,,,28.36,1.2,-19.9,0.0,,0.0,,,37.7,LMKDC.IS,
LOGO,LOGO YAZILIM SANAYİ VE TİCARET A.Ş.,BIST,,,,145.6,41.1,-7.26,0.0,,0.0,,,38.2,LOGO.IS,
LKMNH,LOKMAN HEKİM ENGÜRÜSAĞ SAĞLIK TURİZM EĞİTİM HİZMETLERİ VE İNŞAAT TAAHHÜT A.Ş.,BIST,,,,15.51,32.1,-1.96,0.0,,0.0,,,33.7,LKMNH.IS,
LRSHO,LORAS HOLDİNG A.Ş.,BIST,,,,3.4,36.8,-11.69,0.0,,0.0,,,44.8,LRSHO.IS,
LXGYO,LUXERA GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST,,,,18.25,72.8,2.82,0.0,,0.0,,,89.1,LXGYO.IS,
LUKSK,LÜKS KADİFE TİCARET VE SANAYİİ A.Ş.,BIST,,,,103.9,54.3,-4.85,0.0,,0.0,,,48.2,LUKSK.IS,
LYDHO,LYDİA HOLDİNG A.Ş.,BIST,,,,179.6,37.0,-7.42,0.0,,0.0,,,40.5,LYDHO.IS,
LYDYE,LYDİA YEŞİL ENERJİ KAYNAKLARI A.Ş.,BIST,,,,13752.5,0.1,-14.06,0.0,,0.0,,,31.7,LYDYE.IS,
MACKO,MACKOLİK İNTERNET HİZMETLERİ TİCARET A.Ş.,BIST,,,,40.0,34.3,-3.47,0.0,,0.0,,,39.6,MACKO.IS,
MAKIM,MAKİM MAKİNA TEKNOLOJİLERİ SANAYİ VE TİCARET A.Ş.,BIST,,,,17.63,55.9,4.07,0.0,,0.0,,,53.6,MAKIM.IS,
MAKTK,MAKİNA TAKIM ENDÜSTRİSİ A.Ş.,BIST,,,,12.81,43.8,-6.84,0.0,,0.0,,,48.5,MAKTK.IS,
MANAS,MANAS ENERJİ YÖNETİMİ SANAYİ VE TİCARET A.Ş.,BIST,,,,28.06,68.7,3.47,0.0,,0.0,,,88.0,MANAS.IS,
MRBAS,MRBAS (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,MRBAS.IS,
MRS,MRS (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,MRS.IS,
MAGEN,MARGÜN ENERJİ ÜRETİM SANAYİ VE TİCARET A.Ş.,BIST,,,,33.9,18.0,-50.33,0.0,,0.0,,,67.8,MAGEN.IS,
MRMAG,MRMAG (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,MRMAG.IS,
MARKA,MARKA YATIRIM HOLDİNG A.Ş.,BIST,,,,70.8,81.2,37.74,0.0,,0.0,,,87.9,MARKA.IS,
MARMR,MARMARA HOLDİNG A.Ş.,BIST,,,,2.44,26.7,-12.86,0.0,,0.0,,,63.9,MARMR.IS,
MAALT,MARMARİS ALTINYUNUS TURİSTİK TESİSLER A.Ş.,BIST,,,,1133.0,32.4,11.3,0.0,,0.0,,,75.7,MAALT.IS,
MRSHL,MARSHALL BOYA VE VERNİK SANAYİİ A.Ş.,BIST,,,,1517.0,49.4,-1.81,0.0,,0.0,,,35.1,MRSHL.IS,
MRGYO,MARTI GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST,,,,1.59,55.6,-13.59,0.0,,0.0,,,60.7,MRGYO.IS,
MARTI,MARTI OTEL İŞLETMELERİ A.Ş.,BIST,,,,1.88,60.0,-16.07,0.0,,0.0,,,70.4,MARTI.IS,
MTRKS,MATRİKS FİNANSAL TEKNOLOJİLER A.Ş.,BIST,,,,29.38,73.3,22.92,0.0,,0.0,,,44.4,MTRKS.IS,
MAVI,MAVİ GİYİM SANAYİ VE TİCARET A.Ş.,BIST,,,,42.04,50.0,-3.93,0.0,,0.0,,,33.7,MAVI.IS,
MZHLD,MAZHAR ZORLU HOLDİNG A.Ş.,BIST,,,,5.9,20.0,-8.53,0.0,,0.0,,,21.1,MZHLD.IS,
MDIAZ,MDIAZ (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,MDIAZ.IS,
MEDTR,MEDİTERA TIBBİ MALZEME SANAYİ VE TİCARET A.Ş.,BIST,,,,30.38,51.0,-0.65,0.0,,0.0,,,32.8,MEDTR.IS,
MEGMT,MEGA METAL SANAYİ VE TİCARET A.Ş.,BIST,,,,86.0,74.5,-0.17,0.0,,0.0,,,46.8,MEGMT.IS,
MEGAP,MEGA POLİETİLEN KÖPÜK SANAYİ VE TİCARET A.Ş.,BIST,,,,2.42,37.5,-2.42,0.0,,0.0,,,63.1,MEGAP.IS,
MEKAG,MEKA GLOBAL MAKİNE İMALAT SANAYİ VE TİCARET A.Ş.,BIST,,,,3.75,7.5,-6.95,0.0,,0.0,,,66.3,MEKAG.IS,
MEKMD,MEKMD (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,MEKMD.IS,
MSA,MSA (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,MSA.IS,
MNDRS,MENDERES TEKSTİL SANAYİ VE TİCARET A.Ş.,BIST,,,,11.39,46.7,-7.62,0.0,,0.0,,,41.3,MNDRS.IS,
MEPET,MEPET METRO PETROL VE TESİSLERİ SANAYİ TİCARET A.Ş.,BIST,,,,29.12,80.4,30.82,0.0,,0.0,,,56.4,MEPET.IS,
MERCN,MERCAN KİMYA SANAYİ VE TİCARET A.Ş.,BIST,,,,22.72,61.8,3.27,0.0,,0.0,,,58.4,MERCN.IS,
MRBKF,MRBKF (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,MRBKF.IS,
MBFTR,MBFTR (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,MBFTR.IS,
MERIT,MERİT TURİZM YATIRIM VE İŞLETME A.Ş.,BIST,,,,16.76,59.3,0.84,0.0,,0.0,,,38.1,MERIT.IS,
MERKO,MERKO GIDA SANAYİ VE TİCARET A.Ş.,BIST,,,,1.81,37.4,-13.4,0.0,,0.0,,,183.8,MERKO.IS,
METEN,METEN (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,METEN.IS,
METRO,METRO TİCARİ VE MALİ YATIRIMLAR HOLDİNG A.Ş.,BIST,,,,8.8,71.6,25.18,0.0,,0.0,,,58.2,METRO.IS,
MTRYO,METRO YATIRIM ORTAKLIĞI A.Ş.,BIST,,,,10.39,75.2,5.48,0.0,,0.0,,,37.5,MTRYO.IS,
MCARD,METROPAL KURUMSAL HİZMETLER A.Ş.,BIST,,,,182.0,39.0,-0.49,0.0,,0.0,,,90.5,MCARD.IS,
MEYSU,MEYSU GIDA SANAYİ VE TİCARET A.Ş.,BIST,,,,16.8,33.9,-14.42,0.0,,0.0,,,66.6,MEYSU.IS,
MHRGY,MHR GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST,,,,4.17,42.1,1.21,0.0,,0.0,,,49.1,MHRGY.IS,
MIATK,MİA TEKNOLOJİ A.Ş.,BIST,,,,45.9,35.8,1.1,0.0,,0.0,,,70.0,MIATK.IS,
MDASM,MDASM (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,MDASM.IS,
MDS,MDS (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,MDS.IS,
MGROS,MİGROS TİCARET A.Ş.,BIST,,,,672.5,45.5,-3.93,0.0,,0.0,,,34.5,MGROS.IS,
MILKS,MILKS (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,MILKS.IS,
MINTF,MINTF (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,MINTF.IS,
MSGYO,MİSTRAL GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,BIST,,,,6.1,56.3,-0.81,0.0,,0.0,,,77.5,MSGYO.IS,
MSY,MSY (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,MSY.IS,
MSYBN,MSYBN (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,MSYBN.IS,
MPARK,MLP SAĞLIK HİZMETLERİ A.Ş.,BIST,,,,442.5,38.4,-9.79,0.0,,0.0,,,41.2,MPARK.IS,
MMCAS,MMC SANAYİ VE TİCARİ YATIRIMLAR A.Ş.,BIST,,,,57.0,35.4,-22.45,0.0,,0.0,,,68.9,MMCAS.IS,
MNGFA,MNGFA (islem gormuyor),BIST,,,,0.0,50.0,0.0,0.0,,0.0,,,30.0,MNGFA.IS,
MOBTL,MOBİLTEL İLETİŞİM HİZMETLERİ SANAYİ VE TİCARET A.Ş.,BIST,,,,13.99,37.0,-1.06,0.0,,0.0,,,47.3,MOBTL.IS,
MOGAN,MOGAN ENERJİ YATIRIM HOLDİNG A.Ş.,BIST,,,,13.16,55.7,-14.6,0.0,,0.0,,,67.1,MOGAN.IS,
MNDTR,MONDİ TURKEY OLUKLU MUKAVVA KAĞIT VE AMBALAJ SANAYİ A.Ş.,BIST,,,,5.84,54.4,-3.95,0.0,,0.0,,,29.3,MNDTR.IS,
MOPAS,MOPAŞ MARKETÇİLİK GIDA SANAYİ VE TİCARET A.Ş.,BIST,,,,35.04,31.6,-11.52,0.0,,0.0,,,50.5,MOPAS.IS,
EGEPO,NASMED ÖZEL SAĞLIK HİZMETLERİ TİCARET A.Ş.,BIST,,,,18.67,34.5,-1.27,0.0,,0.0,,,32.7,EGEPO.IS,
NATEN,NATUREL YENİLENEBİLİR ENERJİ TİCARET A.Ş.,BIST,,,,6.79,45.1,-6.6,0.0,,0.0,,,51.6,NATEN.IS,
